,Unnamed: 0,File ID,Filter,x-pos,y-pos,Aperture Sum,Median Flux without bkg,Sum without bkg,Date and Time,Corrected Sum,Instrumental Magnitude,Phase,Blue Apparent Magnitude,Red Apparent Magnitude,Green Apparent Magnitude,Luminance Apparent Magnitude
188,188,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_032.fits,Red,1179.5202972585985,882.1690074110633,9028.029090163833,0.0594979524612426,3254.326776991392,2022-03-20 23:10:13,4507.108383111659,-9.134745004352819,0.8993467520922422,,9.866433149099482,,
189,189,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_033.fits,Red,1180.026878387055,881.9256894957917,8951.895662905215,0.0652096271514892,3256.32665741866,2022-03-20 23:12:36,4481.645335685922,-9.128593711907097,0.9028828218579292,,9.872584441545204,,
190,190,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_035.fits,Red,1180.4103867433143,881.3842721491048,9011.584013186246,0.0690401792526245,3253.6469104261,2022-03-20 23:17:15,4523.931571602669,-9.1387900680539,0.9097818657755852,,9.8623880853984,,
191,191,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_036.fits,Red,1180.051605861704,881.3132939735292,9049.93711988034,0.0677863359451294,3243.7951015439694,2022-03-20 23:19:43,4485.29376275349,-9.129477230693784,0.9134415742009878,,9.871700922758517,,
192,192,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_037.fits,Red,1180.9370600437671,880.9896886624999,9037.9012651474,0.0582320690155029,3205.603329536088,2022-03-20 23:22:04,4348.324877235163,-9.095804960384577,0.916928187943995,,9.905373193067724,,
193,193,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_038.fits,Red,1181.5437722788351,881.6183536575791,9001.55258056149,0.0610368251800537,3201.5801161078034,2022-03-20 23:24:26,4308.056245455003,-9.085703411896382,0.9204395292326808,,9.915474741555919,,
194,194,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_039.fits,Red,1180.84227463623,881.1214036638423,8982.139147259586,0.0557429790496826,3169.0930824939696,2022-03-20 23:26:49,4242.956539910436,-9.069171458409148,0.9239755989983678,,9.932006695043153,,
195,195,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_041.fits,Red,1181.8153177065535,881.7919240899881,9044.543836623969,0.0793114900588989,3203.9710465077515,2022-03-20 23:31:35,4355.177063948502,-9.09751454091522,0.9310477366670966,,9.90366361253708,,
196,196,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_042.fits,Red,1181.1931608880957,880.9665486094767,9027.024401294351,0.0597609281539917,3133.882864806844,2022-03-20 23:33:58,4260.144912997998,-9.073560930764414,0.9345838064327836,,9.927617222687887,,
197,197,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_043.fits,Red,1181.8791714479526,882.0743265491267,8990.169500224132,0.0704308748245239,3135.7243892940714,2022-03-20 23:36:20,4277.570251855064,-9.077992877059705,0.938095148652792,,9.923185276392596,,
198,198,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_044.fits,Red,1173.7913303978744,878.9824132306453,9015.468675982616,0.0617423057556152,3131.808103247301,2022-03-20 23:42:22,4362.890855454506,-9.099435871415746,0.9470465956255794,,9.901742282036555,,
199,199,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_045.fits,Red,1173.9087253845437,879.2916723696113,9026.298910342182,0.0738232135772705,3124.774019982334,2022-03-20 23:44:38,4255.975152976772,-9.072497709544677,0.9504095716401936,,9.928680443907623,,
200,200,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_046.fits,Red,1174.4200395993653,878.8067712268295,9050.65949039265,0.0755992531776428,3079.1607659177434,2022-03-20 23:46:53,4205.170252302091,-9.059458958800068,0.9537478182464838,,9.941719194652233,,
201,201,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_047.fits,Red,1174.5885466260545,878.9593303599261,9034.555509694434,0.0711152553558349,3054.7617447857965,2022-03-20 23:49:12,4183.527703660071,-9.05385662316142,0.9571849768981338,,9.94732153029088,,
202,202,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_048.fits,Red,1175.2959078180638,879.3381775626646,9016.942907700191,0.0730912685394287,3054.789809500131,2022-03-20 23:51:27,4263.604461800325,-9.074442270050191,0.960523223504424,,9.92673588340211,,
203,203,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_049.fits,Red,1174.878353199429,879.5379068679713,9025.768107126682,0.0737389326095581,3003.9433388500456,2022-03-20 23:53:42,4120.968491457083,-9.037498234904874,0.963861471042037,,9.963679918547427,,
204,204,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_050.fits,Red,1173.6552518091648,879.0764791373158,9030.699471322305,0.0591455698013305,2951.955659627043,2022-03-20 23:55:59,4103.590873317625,-9.032910138106834,0.9672491746023296,,9.968268015345467,,
205,205,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_051.fits,Red,1175.3795760275289,878.4219358212578,9056.164662388424,0.0643436908721923,2959.1920394220024,2022-03-20 23:58:15,4157.226866921549,-9.047009313348598,0.9706121487542988,,9.954168840103703,,
206,206,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_052.fits,Red,1174.7227709190213,878.9820251119439,9079.053118250262,0.0579564571380615,2916.335613257612,2022-03-21 00:00:32,4067.3300904634198,-9.023273549187936,0.9739998513832688,,9.977904604264365,,
207,207,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_053.fits,Red,1174.6424799096787,879.0950883058923,9110.922814993966,0.0565456748008728,2882.4457472995773,2022-03-21 00:02:50,3971.185302885124,-8.997300381310476,0.9774122824892402,,10.003877772141825,,
208,208,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_054.fits,Red,1174.7264328600156,879.0498236533255,9143.633872235874,0.0668717622756958,2885.8289438143665,2022-03-21 00:05:05,3992.729158792582,-9.003174628584253,0.9807505290955304,,9.998003524868048,,
209,209,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_055.fits,Red,1174.981629619586,879.1735085443385,9139.402840992863,0.0683029890060424,2838.205047164338,2022-03-21 00:07:20,3973.9235805034923,-8.998048778169549,0.9840887757018209,,10.003129375282752,,
210,210,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_001.fits,Red,1153.3736612238326,890.1397718264252,7457.569546689888,0.0647584795951843,2390.419701959793,2022-03-22 21:03:07,4003.985042378704,-9.006231116058833,0.9837293336167932,,9.994947037393468,,
211,211,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_002.fits,Red,1153.5335738733806,889.1798235140205,7360.166950307418,0.0569982528686523,2383.3188581757813,2022-03-22 21:06:30,3937.897688836726,-8.988161071181954,0.9887490691617132,,10.013017082270347,,
212,212,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_003.fits,Red,1153.8387942561492,888.1268656721487,7326.324680310181,0.0539866685867309,2325.6012220897137,2022-03-22 21:09:22,3794.8608070161395,-8.947989627223384,0.9930022433400154,,10.053188526228917,,
213,213,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_004.fits,Red,1155.2612423653384,887.4486371803093,7294.705337802572,0.063723087310791,2321.494383028305,2022-03-22 21:12:19,3888.2877426033533,-8.974395990687595,0.9973790561780334,,10.026782162764706,,
214,214,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_005.fits,Red,1155.28978970494,887.5815554449746,7255.934920022038,0.0537146925926208,2308.66265440229,2022-03-22 21:15:15,3777.2258337330577,-8.942932378280137,0.0017311405390501,,10.058245775172164,,
215,215,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_006.fits,Red,1155.7377643525626,885.606074135687,6729.10328245432,0.0517101883888244,2299.609266616989,2022-03-22 21:18:06,3813.6460997791028,-8.953350971877043,0.0059595871716737,,10.047827181575258,,
216,216,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_007.fits,Red,1156.1683403006652,886.4312645009495,6693.83172297622,0.0487177371978759,2303.6738890087554,2022-03-22 21:20:58,3786.682767778672,-8.945647308237747,0.0102127622812986,,10.055530845214554,,
217,217,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_008.fits,Red,1156.725964404453,885.386382371947,6654.043538097518,0.0541661977767944,2330.0900454226057,2022-03-22 21:23:51,3786.9403818166325,-8.945721170082324,0.0144906640052795,,10.055456983369977,,
218,218,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_009.fits,Red,1156.6135000843665,884.867492376159,6559.060229814092,0.0533670783042907,2312.5603754261065,2022-03-22 21:26:44,3766.8051268052714,-8.939932882110039,0.0187685657292604,,10.061245271342262,,
219,219,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_010.fits,Red,1156.8735407584577,885.0981208130926,6553.951419629538,0.0514277815818786,2320.388222377248,2022-03-22 21:29:37,3720.6726975712254,-8.926553668543,0.0230464683845639,,10.0746244849093,,
220,220,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_011.fits,Red,1157.6486865910583,884.6340109158668,6503.083435659349,0.0621607899665832,2314.291940384156,2022-03-22 21:32:25,3821.287758946483,-8.955524357775717,0.0272007305175066,,10.045653795676584,,
221,221,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_012.fits,Red,1158.64360782193,884.9365545283028,6378.690156198305,0.0424118041992187,2247.3530902267094,2022-03-22 21:35:16,3665.0342278314083,-8.910195087203368,0.0314291771501302,,10.090983066248933,,
222,222,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_013.fits,Red,1159.7313189081324,887.802080324515,6308.798112412073,0.0536261796951293,2293.0800827254234,2022-03-22 21:38:11,3795.834538211077,-8.94826818278905,0.0357565348967909,,10.05290997066325,,
223,223,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_014.fits,Red,1160.3690329254991,895.364894937397,6242.493551905176,0.049808382987976,2292.5894492967595,2022-03-22 21:41:04,3636.1637385573504,-8.901608578805263,0.0400344366207718,,10.099569574647038,,
224,224,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_016.fits,Red,1161.855638527287,890.7307454818261,6101.954434704181,0.0531782507896423,2335.2305252300766,2022-03-22 21:46:52,3646.9732653371916,-8.904831449167995,0.048639697022736,,10.096346704284306,,
225,225,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_017.fits,Red,1162.2374535484212,884.8115732104233,6076.213795200551,0.0532217025756835,2350.702441434815,2022-03-22 21:49:48,3569.340417209958,-8.881469924292066,0.0529917823150754,,10.119708229160235,,
226,226,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_019.fits,Red,1163.009304754688,882.0478472099944,5950.884004127692,0.0473621487617492,2322.296075771665,2022-03-22 21:55:24,3598.119756434,-8.890189034747936,0.0613003084436059,,10.110989118704365,,
227,227,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_020.fits,Red,1162.8294569129143,873.9415140826179,5959.061481867273,0.0437867939472198,2316.6819764127026,2022-03-22 21:58:25,3541.646666460685,-8.873013078710043,0.0657760333269834,,10.128165074742258,,
228,228,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_024.fits,Red,1164.9440079297449,872.3169952947517,5364.165804235708,0.0470241010189056,2314.1426095351426,2022-03-22 22:09:55,3459.425823622601,-8.847510057440735,0.0828381851315498,,10.153668096011566,,
229,229,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_027.fits,Red,1166.3271742501868,879.048559295234,5164.719729320063,0.04697185754776,2258.9052689161213,2022-03-22 22:18:35,3435.1335229102565,-8.83985905664476,0.0956966187804937,,10.16131909680754,,
230,230,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_028.fits,Red,1166.7854451642077,880.0000683587798,5134.449923882777,0.0484964251518249,2252.386502596949,2022-03-22 22:21:24,3289.523116029381,-8.792832356509807,0.0998756093904376,,10.208345796942494,,
231,231,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_033.fits,Red,1169.7945416234847,890.0504852059689,4963.588455288048,0.0462426543235778,2218.052792995392,2022-03-22 22:35:44,3436.285509628077,-8.840223101885703,0.121141480281949,,10.160955051566598,,
232,232,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_035.fits,Red,1170.5821728769677,890.0541640182757,4873.741737089264,0.0475074648857116,2171.3413402255537,2022-03-22 22:41:48,3314.384901328299,-8.801007354668434,0.1301423842087388,,10.200170798783867,,
233,233,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_037.fits,Red,1167.8629812817,884.5417792713462,4812.571590492712,0.0317497253417968,2134.566347385076,2022-03-22 22:51:19,3201.7320179018116,-8.763462447614558,0.144261933863163,,10.237715705837743,,
234,234,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_038.fits,Red,1168.6159759740067,884.9418608226334,4776.672441804322,0.0462467670440673,2154.5587095224555,2022-03-22 22:54:47,3207.7591789984294,-8.765504390958363,0.149405307136476,,10.235673762493938,,
235,235,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_039.fits,Red,1168.690591124476,885.3978317964654,4775.532681714383,0.0422730445861816,2157.424250605387,2022-03-22 22:58:00,3231.1465348755078,-8.773391635097324,0.1541777644306421,,10.227786518354977,,
236,236,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_040.fits,Red,1168.9248977770335,884.9255645667143,4691.211979592476,0.047304630279541,2131.160458946836,2022-03-22 23:01:05,3125.83687140599,-8.737415774181681,0.1587523994967341,,10.26376237927062,,
237,237,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_041.fits,Red,1169.127978013939,884.0466773257247,4683.19688267246,0.0402472019195556,2152.0066525354155,2022-03-22 23:04:09,3159.3840800516195,-8.74900606358181,0.1633023070171475,,10.252172089870491,,
238,238,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_042.fits,Red,1169.6349870206193,885.1470726508628,4662.703383807128,0.0514739751815795,2172.023101424011,2022-03-22 23:07:12,3219.2625385768765,-8.769390989714838,0.1678274869918823,,10.231787163737463,,
239,239,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_043.fits,Red,1170.006249202384,883.8214708821644,4578.4526916874765,0.0417697429656982,2123.870355296704,2022-03-22 23:10:14,3112.17659642499,-8.732660581235068,0.1723279384896159,,10.268517572217233,,
240,240,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_044.fits,Red,1169.2261160874284,884.9880880934845,4594.2277966923575,0.0472548604011535,2150.197883980388,2022-03-22 23:13:19,3125.6133424670315,-8.7373381302899,0.1769025735557079,,10.263840023162402,,
241,241,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_045.fits,Red,1169.368230483176,884.4557634690693,4543.162184090439,0.0509395897388458,2134.201996621292,2022-03-22 23:16:23,3106.0273461324064,-8.73051318757836,0.1814524810761213,,10.27066496587394,,
242,242,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_046.fits,Red,1169.6127307814209,884.8081137664752,4499.483373205963,0.0425292551517486,2092.898931928181,2022-03-22 23:19:28,3042.6402622045434,-8.708126519594922,0.1860271161422133,,10.29305163385738,,
243,243,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_051.fits,Red,1170.770550133297,885.9998522280772,4385.917674707511,0.0436656177043914,2053.8483280665164,2022-03-22 23:34:58,3006.2188893096313,-8.695051498310512,0.2090239310637116,,10.306126655141789,,
244,244,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_052.fits,Red,1171.3994577509484,890.9849484545325,4366.279822805362,0.0460331439971923,2056.794172193956,2022-03-22 23:38:01,2945.0183301974484,-8.672720005599677,0.2135491101071238,,10.328458147852624,,
245,245,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_054.fits,Red,1171.8711308304,887.5360006806704,4352.232926290395,0.0409877002239227,2054.259563211974,2022-03-22 23:44:01,2973.916575405518,-8.683321953715335,0.2224511029198765,,10.317856199736966,,
246,246,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_055.fits,Red,1173.0299404023356,896.6587408670498,4341.480662515603,0.0456517040729522,2044.190868390573,2022-03-22 23:47:04,2986.1504267921264,-8.687779203616724,0.2269762819632887,,10.313398949835577,,
247,247,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_056.fits,Red,1173.400496610309,896.3891358337411,4325.64501754782,0.047557920217514,2013.0328418240945,2022-03-22 23:49:56,2879.688487228386,-8.648363775305235,0.2312294570729136,,10.352814378147066,,
248,248,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_058.fits,Red,1174.5709624889532,907.5972107500704,4301.274159444414,0.0425260663032531,2016.793369393818,2022-03-22 23:55:49,2939.05978982636,-8.670521052734731,0.2399583542719483,,10.33065710071757,,
249,249,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_060.fits,Red,1175.6930950659998,907.6734153652072,4235.950297841859,0.0435389578342437,1995.74344311438,2022-03-23 00:01:58,2909.391668224165,-8.659505476973283,0.2490828968584537,,10.341672676479018,,
250,250,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_001.fits,Red,1148.588404166748,885.5421500583521,7270.437260335791,0.0406780838966369,1574.5877163156802,2022-03-24 20:46:19,2962.682672137817,-8.679212843583917,0.2317602131515741,,10.321965309868384,,
251,251,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_003.fits,Red,1150.0564879645171,883.7760145771065,7196.224205977766,0.0448716282844543,1550.4263606358072,2022-03-24 20:51:48,2956.1381947537225,-8.676811831932218,0.2398956455290317,,10.324366321520083,,
252,252,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_004.fits,Red,1149.9759851095362,883.3800326994718,7185.404398187483,0.0449646115303039,1574.4148932486196,2022-03-24 20:54:32,2945.4117103593176,-8.67286502288421,0.2439509974792599,,10.328313130568091,,
253,253,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_005.fits,Red,1150.3072562263176,883.170224862081,7176.814400621519,0.0475106835365295,1613.0558401930748,2022-03-24 20:57:23,3034.8000056952064,-8.705325190517602,0.2481794441118836,,10.295852962934699,,
254,254,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_006.fits,Red,1150.8850714148934,882.4249372344109,7106.851911493863,0.0427194237709045,1572.890764023272,2022-03-24 21:00:14,2833.3169898014953,-8.630737914610549,0.2524078907445073,,10.370440238841752,,
255,255,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_007.fits,Red,1151.3899982173916,882.1914683266544,7052.761885667609,0.0423681139945983,1567.8640145194122,2022-03-24 21:03:03,2871.8101610469607,-8.645389319483881,0.2565868813544512,,10.35578883396842,,
256,256,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_008.fits,Red,1151.079922127496,881.1453817779749,6963.076775248506,0.0427476167678833,1548.9333372584524,2022-03-24 21:05:37,2847.10158457696,-8.636007407623405,0.2603949559852481,,10.365170745828896,,
257,257,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_009.fits,Red,1151.7400868737132,881.0506223717736,6931.273676141367,0.0393826961517334,1559.7915930239824,2022-03-24 21:08:22,2961.7266405616565,-8.678862429542836,0.2644750364124775,,10.322315723909465,,
258,258,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_010.fits,Red,1151.1730574646358,880.6571281965629,6871.159967490422,0.0321052074432373,1552.082849458182,2022-03-24 21:11:09,2806.4624652987777,-8.620398095435522,0.2686045709997415,,10.380780058016779,,
259,259,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_023.fits,Red,1157.9218725507396,886.3699666073534,6036.516861829823,0.0356920957565307,1548.0127238560435,2022-03-24 21:45:40,2745.1536497888296,-8.596416643721142,0.319815756753087,,10.40476150973116,,
260,260,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_039.fits,Red,1166.0703908517914,901.325328125082,4736.15566090139,0.0302566587924957,1572.8079736208351,2022-03-24 22:29:30,2570.276536007992,-8.524949628952179,0.3848497588187456,,10.476228524500122,,
261,261,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_041.fits,Red,1167.3510834612466,906.4927433606008,4670.238617613484,0.0300166606903076,1584.9946472822412,2022-03-24 22:34:40,2506.701896840102,-8.49775672415043,0.3925153631716966,,10.503421429301872,,
262,262,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_044.fits,Red,1169.6271098727825,916.9160847252664,4607.930751820499,0.0345397889614105,1615.5593726934612,2022-03-24 22:42:28,2536.9308647802677,-8.510771580496636,0.4040879532694816,,10.490406572955665,,
263,263,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_049.fits,Red,1162.9838739154593,886.6853830796312,4547.680387285414,0.041423499584198,1628.6411614889116,2022-03-24 22:56:50,2544.697055202825,-8.514090218071996,0.4254032801836729,,10.487087935380305,,
264,264,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_050.fits,Red,1163.8624416261723,897.6180235129615,4526.504911568944,0.0303017199039459,1596.7081914076207,2022-03-24 22:59:13,2508.2036335971566,-8.498406981670133,0.4289393490180373,,10.502771171782168,,
265,265,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_051.fits,Red,1163.8196269824266,894.4300659519815,4464.511156368067,0.0334471464157104,1610.94017361867,2022-03-24 23:01:44,2557.12131614941,-8.519378331294266,0.4326732410117984,,10.481799822158035,,
266,266,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_052.fits,Red,1164.0679197619747,883.6380386927075,4439.288089492806,0.0396226346492767,1636.6786632247918,2022-03-24 23:04:21,2523.4627098936858,-8.504992228482603,0.4365554992109537,,10.496185924969698,,
267,267,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_053.fits,Red,1164.5885365472664,891.0965441542215,4469.892462802891,0.0487693548202514,1680.5457652367622,2022-03-24 23:06:56,2600.6285923806536,-8.537695832626278,0.4403883013874292,,10.463482320826023,,
268,268,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_054.fits,Red,1164.9099351327625,893.1926283705506,4404.257480860117,0.0323887765407562,1603.0986888408415,2022-03-24 23:09:37,2457.9196994876006,-8.476419225831853,0.444369469769299,,10.524758927620448,,
269,269,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_056.fits,Red,1165.3667339519482,889.1661820738886,4401.404199349603,0.049459308385849,1669.5797145185238,2022-03-24 23:15:01,2591.2457313124128,-8.533771499169177,0.452381263487041,,10.467406654283124,,
270,270,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_057.fits,Red,1165.82525948074,890.0863620669046,4348.8339155163485,0.0351482033729553,1628.8125791017774,2022-03-24 23:17:39,2504.6249132145167,-8.496856740360275,0.4562882483005523,,10.504321413092025,,
271,271,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_059.fits,Red,1167.2953834095404,888.8816606378952,4326.956916754718,0.0382837057113647,1649.271207724959,2022-03-24 23:22:51,2547.495875749883,-8.515283723952766,0.4640033086761832,,10.485894429499535,,
272,272,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_060.fits,Red,1167.7775740099707,889.8321709333208,4314.443328897147,0.0423639416694641,1640.1761527910055,2022-03-24 23:25:25,2500.0905339974383,-8.494889339383692,0.4678113842383027,,10.50628881406861,,
273,273,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_063.fits,Red,1169.0749095589706,889.8232022058893,4256.82918553,0.0302156805992126,1624.345505778197,2022-03-24 23:33:21,2475.558142811033,-8.484182827381199,0.4795817956328392,,10.516995326071102,,
274,274,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_064.fits,Red,1169.3193170195395,882.0623127672837,4283.334436018666,0.0395844280719757,1656.2507216130944,2022-03-24 23:35:54,2474.3965349023283,-8.483673247044617,0.48336514364928,,10.517504906407684,,
275,275,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_065.fits,Red,1170.4939107099542,889.7950119477401,4277.782430862899,0.0439326465129852,1674.075627735515,2022-03-24 23:38:31,2524.139680085529,-8.505283460237582,0.4872474009171128,,10.49589469321472,,
276,276,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_068.fits,Red,1172.5337559906964,898.5250623950526,4220.686725406588,0.0394304990768432,1665.3426551171506,2022-03-24 23:46:20,2508.4712533829024,-8.498522821144412,0.4988447185605764,,10.502655332307889,,
277,277,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_071.fits,Red,1173.9421783276814,905.13117852872,4118.65141526572,0.0364408195018768,1624.8197194375834,2022-03-24 23:54:16,2453.715373826266,-8.47456046000993,0.5106151327490807,,10.526617693442372,,
278,278,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_074.fits,Red,1146.603892199825,889.2264680295258,4079.018067356035,0.0328732132911682,1696.8009094894146,2022-03-25 00:05:31,2532.597082283156,-8.508915255507004,0.5273063685745001,,10.492262897945297,,
279,279,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_076.fits,Red,1148.152160769844,896.8286893847118,4076.13703192121,0.0369178354740142,1704.2894774461938,2022-03-25 00:10:44,2483.602560921412,-8.487705247472496,0.5350461564958096,,10.513472905979805,,
