,Unnamed: 0,File ID,Filter,x-pos,y-pos,Aperture Sum,Median Flux without bkg,Sum without bkg,Date and Time,Dif,Corrected Sum,Instrumental Magnitude,Phase,Residual,Residual Factor,Blue Apparent Magnitude,Red Apparent Magnitude,Green Apparent Magnitude,Luminance Apparent Magnitude
144,144,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_002.fits,Blue,289.14648777707464,506.78768498852565,5436.787886757996,0.0202353596687316,561.4878622069782,2023-02-23 20:59:10,1421.825150697188,1983.3130129041665,-8.243478153452303,0.1075103543698787,1421.825150697188,2.532245568245371,11.4625,,,
145,145,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_003.fits,Blue,290.20122671567367,507.8454440168279,5328.860218256678,0.0146043300628662,537.9630673761349,2023-02-23 21:03:11,1445.3499455280314,1983.3130129041665,-8.243478153452303,0.1134697441011667,1445.3499455280314,2.68670849948416,11.4625,,,
146,146,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_004.fits,Blue,290.48484745444705,508.3897333520135,5289.980982712655,0.0240461826324462,580.2496165528364,2023-02-23 21:07:13,1403.06339635133,1983.3130129041665,-8.243478153452303,0.1194538604468107,1403.0633963513299,2.418034163790903,11.4625,,,
147,147,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_005.fits,Blue,290.73554197893617,508.8960051085239,5236.309827796669,0.0178041458129882,554.685532441169,2023-02-23 21:11:14,1428.6274804629973,1983.3130129041665,-8.243478153452303,0.1254132511094212,1428.6274804629973,2.575562903498876,11.4625,,,
148,148,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_006.fits,Blue,290.48114871349884,509.5322013376121,5152.799195641183,0.0087479948997497,563.8627214254739,2023-02-23 21:15:15,1419.4502914786924,1983.3130129041665,-8.243478153452303,0.1313726399093866,1419.4502914786924,2.517368567814253,11.4625,,,
149,149,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_009.fits,Blue,291.3982414019784,510.777322173113,4987.745742407073,0.0162805914878845,567.3695729886431,2023-02-23 21:27:21,1415.9434399155232,1983.3130129041665,-8.243478153452303,0.1493249917402863,1415.9434399155232,2.495628083220927,11.4625,,,
150,150,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_010.fits,Blue,291.38314520625624,511.1896578907428,4936.089433726078,0.0138958692550659,543.0677211065722,2023-02-23 21:31:25,1440.245291797594,1983.3130129041665,-8.243478153452303,0.1553585641086101,1440.245291797594,2.6520546808838206,11.4625,,,
151,151,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_011.fits,Blue,291.2721404333057,511.2229304129734,4724.758116882149,0.0190596580505371,568.3189308744968,2023-02-23 21:35:29,1414.9940820296697,1983.3130129041665,-8.243478153452303,0.1613921374082565,1414.9940820296695,2.4897887526856746,11.4625,,,
152,152,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_012.fits,Blue,291.9202610486005,512.1794648134368,4690.787661116663,0.0145899653434753,565.1657362436345,2023-02-23 21:39:30,1418.1472766605318,1983.3130129041665,-8.243478153452303,0.1673515271395445,1418.1472766605318,2.5092591176638313,11.4625,,,
153,153,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_013.fits,Blue,292.0237551632386,512.1365814958365,4672.872863324739,0.0152235031127929,555.5104241244417,2023-02-23 21:43:30,1427.8025887797246,1983.3130129041665,-8.243478153452303,0.1732861883938312,1427.8025887797246,2.570253458393929,11.4625,,,
154,154,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_014.fits,Blue,292.0801381471183,512.6800539195497,4587.341258723578,0.0142972469329833,530.4209956785267,2023-02-23 21:47:30,1452.8920172256396,1983.3130129041665,-8.243478153452303,0.1792208505794406,1452.8920172256396,2.739129915788999,11.4625,,,
155,155,Sloan Data\RV Uma\2023_02_23\Blue\Reduced_RV_Uma_Light_Blue_60_secs_015.fits,Blue,292.109161246598,513.417406939828,4577.211989662175,0.0200526714324951,558.6688474822499,2023-02-23 21:51:32,1424.6441654219163,1983.3130129041665,-8.243478153452303,0.1852049678564071,1424.6441654219163,2.550069100581414,11.4625,,,
156,156,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_001.fits,Blue,305.2448079893832,517.9489910600935,15861.13847828247,0.0242471694946289,641.005031880246,2023-04-03 21:05:40,1342.3079810239203,1983.3130129041665,-8.243478153452303,0.4398051220923662,1342.3079810239203,2.094067775235021,11.4625,,,
157,157,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_002.fits,Blue,288.6492430139039,491.8215061070643,15323.356855293476,0.0262526273727417,654.2845851371494,2023-04-03 21:18:43,1329.0284277670169,1983.3130129041665,-8.243478153452303,0.4591669552028179,1329.0284277670169,2.0312696614859562,11.4625,,,
158,158,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_003.fits,Blue,298.64911405145915,495.8364654130269,14631.20449361322,0.0165748596191406,654.2104633895233,2023-04-03 21:31:51,1329.102549514643,1983.3130129041665,-8.243478153452303,0.4786524288356304,1329.102549514643,2.0316131029584015,11.4625,,,
159,159,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_005.fits,Blue,295.6054641270539,504.37781926393,14052.2823624701,0.0184931755065917,681.2506471850975,2023-04-03 21:58:29,1302.0623657190688,1983.3130129041665,-8.243478153452303,0.5181673849001527,1302.0623657190688,1.91128239084857,11.4625,,,
160,160,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_006.fits,Blue,289.96169913536875,493.9840309718929,13883.157350410063,0.0320969820022583,714.2629386671124,2023-04-03 22:13:39,1269.050074237054,1983.3130129041665,-8.243478153452303,0.5406696442514658,1269.0500742370539,1.7767267564032245,11.4625,,,
161,161,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_009.fits,Blue,297.9956262742656,514.7232007541866,12571.41182911446,0.0265369415283203,719.3740105343513,2023-04-03 22:59:22,1263.939002369815,1983.3130129041665,-8.243478153452303,0.6084978822618723,1263.939002369815,1.7569984234361768,11.4625,,,
162,162,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_010.fits,Blue,302.57382264664324,481.45220974949854,12204.15185554156,0.0228562355041503,708.637453096786,2023-04-03 23:12:01,1274.6755598073803,1983.3130129041665,-8.243478153452303,0.6272662496194243,1274.6755598073803,1.7987696730351685,11.4625,,,
163,163,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_011.fits,Blue,297.0594925397595,490.392024518632,11836.862070787458,0.022901177406311,706.6455407213398,2023-04-03 23:26:40,1276.6674721828265,1983.3130129041665,-8.243478153452303,0.6490019476041198,1276.6674721828265,1.8066589239063358,11.4625,,,
164,164,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_012.fits,Blue,287.181943766003,501.1059443062224,11762.459721818132,0.0247292518615722,725.2590342352123,2023-04-03 23:39:18,1258.053978668954,1983.3130129041665,-8.243478153452303,0.6677455892786384,1258.053978668954,1.734627104639345,11.4625,,,
165,165,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_013.fits,Blue,282.9709912000669,495.6857419325532,11633.762741572971,0.0168008804321289,700.0360426890165,2023-04-03 23:52:18,1283.2769702151495,1983.3130129041665,-8.243478153452303,0.6870332397520542,1283.2769702151497,1.833158426080115,11.4625,,,
166,166,Sloan Data\RV Uma\2023_04_03\Blue\Reduced_RV_Uma_Light_Blue_60_secs_014.fits,Blue,300.0350791684525,496.6530503043597,11486.057194295829,0.0217072963714599,718.1533129978197,2023-04-04 00:05:10,1265.1596999063463,1983.3130129041665,-8.243478153452303,0.706123067997396,1265.1596999063465,1.7616846946303615,11.4625,,,
167,167,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_001.fits,Red,305.8232774155252,526.4492570543752,5033.163056984402,0.0341813564300537,1384.5644503673052,2022-03-20 21:31:35,598.7485625368611,1983.3130129041665,-8.243478153452303,0.7530078841373324,598.7485625368611,0.4324454252584787,,10.757699999999998,,
168,168,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_002.fits,Red,305.48693969637645,525.7270660787237,5169.924324543919,0.0378298461437225,1413.751806513621,2022-03-20 21:33:54,569.5612063905453,1983.3130129041665,-8.243478153452303,0.7564450427889824,569.5612063905453,0.40287213340162603,,10.757699999999998,,
169,169,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_003.fits,Red,305.70478188264127,525.779538296117,5293.710247688428,0.029133915901184,1387.6075461601818,2022-03-20 21:36:18,595.7054667439845,1983.3130129041665,-8.243478153452303,0.760005840100348,595.7054667439845,0.42930399765584576,,10.757699999999998,,
170,170,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_004.fits,Red,306.6856642013936,525.3042484082031,5389.318955481025,0.0346376895904541,1385.6606419539594,2022-03-20 21:38:38,597.6523709502069,1983.3130129041665,-8.243478153452303,0.7634677262976766,597.6523709502069,0.4313122223832816,,10.757699999999998,,
171,171,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_005.fits,Red,310.4672175254248,542.0094987283605,5505.593044804295,0.0319064855575561,1398.242367530068,2022-03-20 21:41:04,585.0706453740984,1983.3130129041665,-8.243478153452303,0.7670779787003994,585.0706453740984,0.41843292619404693,,10.757699999999998,,
172,172,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_006.fits,Red,309.788856597809,536.0762621376387,5594.778960552151,0.0389848947525024,1406.2363486039485,2022-03-20 21:43:18,577.0766643002178,1983.3130129041665,-8.243478153452303,0.7703914977610111,577.0766643002178,0.4103696116752457,,10.757699999999998,,
173,173,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_007.fits,Red,310.533965055887,538.993880922557,5720.375603208842,0.040112555027008,1409.1440627903066,2022-03-20 21:45:36,574.1689501138596,1983.3130129041665,-8.243478153452303,0.7738039288669825,574.1689501138596,0.4074593686162386,,10.757699999999998,,
174,174,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_008.fits,Red,311.1363080672134,546.6878166294568,5831.497758499878,0.0456200242042541,1408.403370256723,2022-03-20 21:47:51,574.9096426474432,1983.3130129041665,-8.243478153452303,0.7771421754732728,574.9096426474432,0.40819956469051116,,10.757699999999998,,
175,175,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_009.fits,Red,315.5928553676099,509.648526776576,6135.810958489115,0.0285577774047851,1418.4557340289975,2022-03-20 21:54:40,564.8572788751687,1983.3130129041665,-8.243478153452303,0.787255828268826,564.8572788751687,0.3982198847127515,,10.757699999999998,,
176,176,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_010.fits,Red,316.3119651258587,509.9224613061383,6217.632642319728,0.0285953879356384,1426.6600235916449,2022-03-20 21:56:59,556.6529893125214,1983.3130129041665,-8.243478153452303,0.790692986920476,556.6529893125214,0.39017914577233087,,10.757699999999998,,
177,177,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_011.fits,Red,316.35692107533515,509.24516042151504,6233.0719181830655,0.0408464670181274,1432.0441836590498,2022-03-20 21:59:20,551.2688292451164,1983.3130129041665,-8.243478153452303,0.7941796006634831,551.2688292451164,0.38495238871509985,,10.757699999999998,,
178,178,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_012.fits,Red,316.86261245982666,509.3913529843738,6249.36516573627,0.0423352718353271,1459.344267675173,2022-03-20 22:01:41,523.9687452289934,1983.3130129041665,-8.243478153452303,0.7976662144064903,523.9687452289934,0.35904396024641155,,10.757699999999998,,
179,179,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_013.fits,Red,324.74420508734346,513.0165770298634,6617.779510069867,0.0352421998977661,1440.8333519786083,2022-03-20 22:20:18,542.4796609255579,1983.3130129041665,-8.243478153452303,0.8252871194854379,542.4796609255579,0.3765040975631247,,10.757699999999998,,
180,180,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_014.fits,Red,325.1350176085486,512.8406026214619,6643.589949750189,0.0333461761474609,1457.687203285073,2022-03-20 22:22:36,525.6258096190929,1983.3130129041665,-8.243478153452303,0.8286995496600866,525.6258096190932,0.3605888893272386,,10.757699999999998,,
181,181,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_015.fits,Red,324.80683709078085,512.6764941474614,6666.755136366724,0.0333095788955688,1439.522159403613,2022-03-20 22:24:53,543.7908535005533,1983.3130129041665,-8.243478153452303,0.8320872532203794,543.7908535005533,0.3777578899694349,,10.757699999999998,,
182,182,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_019.fits,Red,327.3873260258253,509.679735791794,6859.328335310238,0.0442952513694763,1483.5177467732285,2022-03-20 22:34:06,499.795266130938,1983.3130129041665,-8.243478153452303,0.8457617023959756,499.79526613093776,0.3368987443648942,,10.757699999999998,,
183,183,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_024.fits,Red,329.0226266375698,517.0919662984547,6905.445100376928,0.0314987897872924,1448.2443880465698,2022-03-20 22:45:39,535.0686248575964,1983.3130129041665,-8.243478153452303,0.862898038700223,535.0686248575964,0.3694601748668338,,10.757699999999998,,
184,184,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_025.fits,Red,329.1971140480764,513.7792289625133,6979.455819101687,0.0420095920562744,1494.3765039796208,2022-03-20 22:48:01,488.9365089245455,1983.3130129041665,-8.243478153452303,0.8664093799889088,488.9365089245455,0.3271842856351636,,10.757699999999998,,
185,185,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_026.fits,Red,329.8832296195296,526.6434471783156,7032.852757788698,0.0391180515289306,1451.900373712484,2022-03-20 22:50:17,531.4126391916823,1983.3130129041665,-8.243478153452303,0.8697723541408777,531.4126391916823,0.3660117793295069,,10.757699999999998,,
186,186,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_028.fits,Red,330.63277907662183,528.5526527226749,7086.484068454496,0.0383171439170837,1471.1793624581878,2022-03-20 22:54:50,512.1336504459784,1983.3130129041665,-8.243478153452303,0.876523032784462,512.1336504459784,0.34811095337162445,,10.757699999999998,,
187,187,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_031.fits,Red,332.3868821803573,537.6569643806818,7101.01760944339,0.04115891456604,1482.3551576954933,2022-03-20 23:01:46,500.957855208673,1983.3130129041665,-8.243478153452303,0.8868097793310881,500.957855208673,0.3379472541435176,,10.757699999999998,,
188,188,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_032.fits,Red,337.50717062185925,509.8322784713762,7205.863775416656,0.0286865234375,1432.0375940446074,2022-03-20 23:10:13,551.2754188595588,1983.3130129041665,-8.243478153452303,0.8993467520922422,551.2754188595588,0.3849587616638972,,10.757699999999998,,
189,189,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_033.fits,Red,338.1641031200487,509.5972752160936,7166.6939593401485,0.0295512676239013,1441.0589304110345,2022-03-20 23:12:36,542.2540824931318,1983.3130129041665,-8.243478153452303,0.9028828218579292,542.2540824931318,0.37628862432327054,,10.757699999999998,,
190,190,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_035.fits,Red,338.5579363996609,509.0310339489545,7226.201784842718,0.0363200902938842,1426.4142051462222,2022-03-20 23:17:15,556.898807757944,1983.3130129041665,-8.243478153452303,0.9097818657755852,556.898807757944,0.39041871971602815,,10.757699999999998,,
191,191,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_036.fits,Red,338.14738732548994,508.976310644734,7246.45890791487,0.0327166318893432,1434.3455248151886,2022-03-20 23:19:43,548.9674880889777,1983.3130129041665,-8.243478153452303,0.9134415742009878,548.9674880889777,0.38273029656484664,,10.757699999999998,,
192,192,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_037.fits,Red,339.0915465291135,508.66334558300025,7267.241454374783,0.0401014685630798,1462.1066680096665,2022-03-20 23:22:04,521.2063448944998,1983.3130129041665,-8.243478153452303,0.916928187943995,521.2063448944998,0.35647627926080555,,10.757699999999998,,
193,193,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_038.fits,Red,339.672239178526,509.20630690591895,7284.782843574129,0.0403911471366882,1473.9212174471504,2022-03-20 23:24:26,509.3917954570159,1983.3130129041665,-8.243478153452303,0.9204395292326808,509.39179545701586,0.3456031363326791,,10.757699999999998,,
194,194,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_039.fits,Red,339.0558897357059,508.853808039343,7292.086811918809,0.0391530394554138,1481.3499715336566,2022-03-20 23:26:49,501.9630413705097,1983.3130129041665,-8.243478153452303,0.9239755989983678,501.9630413705097,0.3388551328291601,,10.757699999999998,,
195,195,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_041.fits,Red,339.8874931676244,509.3670476968091,7324.081352910424,0.0341285467147827,1459.0629442160707,2022-03-20 23:31:35,524.2500686880956,1983.3130129041665,-8.243478153452303,0.9310477366670966,524.2500686880956,0.359305998940139,,10.757699999999998,,
196,196,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_042.fits,Red,339.3346490474881,508.6165915678527,7373.092088943329,0.0389262437820434,1458.9810425755632,2022-03-20 23:33:58,524.3319703286031,1983.3130129041665,-8.243478153452303,0.9345838064327836,524.3319703286031,0.35938230520321995,,10.757699999999998,,
197,197,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_043.fits,Red,340.1175305384221,509.73462939723447,7318.773643468749,0.0443317890167236,1453.891489793964,2022-03-20 23:36:20,529.4215231102023,1983.3130129041665,-8.243478153452303,0.938095148652792,529.4215231102023,0.3641410152178747,,10.757699999999998,,
198,198,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_044.fits,Red,332.15871894446684,506.7127808373393,7361.733694834021,0.0339701771736145,1423.678925482085,2022-03-20 23:42:22,559.6340874220812,1983.3130129041665,-8.243478153452303,0.9470465956255794,559.6340874220812,0.39309009735645156,,10.757699999999998,,
199,199,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_045.fits,Red,332.25475276258845,506.9873662232299,7395.455007933975,0.0403776168823242,1456.165685525949,2022-03-20 23:44:38,527.1473273782174,1983.3130129041665,-8.243478153452303,0.9504095716401936,527.1473273782174,0.3620105408457131,,10.757699999999998,,
200,200,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_046.fits,Red,332.7594947919658,506.5234231330687,7431.148111594694,0.0355257391929626,1452.2455095665673,2022-03-20 23:46:53,531.067503337599,1983.3130129041665,-8.243478153452303,0.9537478182464838,531.067503337599,0.36568713749791504,,10.757699999999998,,
201,201,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_047.fits,Red,332.9687217699888,506.6946904523188,7452.71886249876,0.0336436033248901,1448.191370755122,2022-03-20 23:49:12,535.1216421490442,1983.3130129041665,-8.243478153452303,0.9571849768981338,535.1216421490442,0.36951030986327366,,10.757699999999998,,
202,202,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_048.fits,Red,333.6470411495605,506.9981764517264,7405.568642055129,0.0324204564094543,1421.0052633049308,2022-03-20 23:51:27,562.3077495992354,1983.3130129041665,-8.243478153452303,0.960523223504424,562.3077495992354,0.3957112363478775,,10.757699999999998,,
203,203,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_049.fits,Red,333.20301921713934,507.1547828735408,7485.225797993791,0.0423343181610107,1445.7183854520454,2022-03-20 23:53:42,537.5946274521209,1983.3130129041665,-8.243478153452303,0.963861471042037,537.5946274521209,0.3718529368249173,,10.757699999999998,,
204,204,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_050.fits,Red,332.05303654904634,506.79914085326607,7508.259898248854,0.0349414348602294,1426.71437138691,2022-03-20 23:55:59,556.5986415172563,1983.3130129041665,-8.243478153452303,0.9672491746023296,556.5986415172563,0.3901261897125115,,10.757699999999998,,
205,205,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_051.fits,Red,333.8084306161787,506.118835717498,7511.979198183575,0.0250012874603271,1411.7593933029948,2022-03-20 23:58:15,571.5536196011715,1983.3130129041665,-8.243478153452303,0.9706121487542988,571.5536196011715,0.40485200404011296,,10.757699999999998,,
206,206,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_052.fits,Red,333.1061575516856,506.6252308724744,7600.934805041987,0.040696382522583,1422.0646574349366,2022-03-21 00:00:32,561.2483554692296,1983.3130129041665,-8.243478153452303,0.9739998513832688,561.2483554692296,0.39467147470044506,,10.757699999999998,,
207,207,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_053.fits,Red,333.0140031180871,506.7383144555837,7691.688057295228,0.0346196889877319,1439.5682204646037,2022-03-21 00:02:50,543.7447924395626,1983.3130129041665,-8.243478153452303,0.9774122824892402,543.7447924395626,0.3777138066190954,,10.757699999999998,,
208,208,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_054.fits,Red,333.1285205732144,506.7061095848085,7727.280369968146,0.0373327732086181,1433.4811778250769,2022-03-21 00:05:05,549.8318350790894,1983.3130129041665,-8.243478153452303,0.9807505290955304,549.8318350790894,0.3835640422661926,,10.757699999999998,,
209,209,Sloan Data\RV Uma\2022_03_20\Red\Reduced_RV_Uma_Light_Red_32_secs_055.fits,Red,333.42725362965973,506.85498585811536,7747.145833702796,0.0503912568092346,1416.496540333098,2022-03-21 00:07:20,566.8164725710683,1983.3130129041665,-8.243478153452303,0.9840887757018209,566.8164725710683,0.4001537994845917,,10.757699999999998,,
210,210,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_001.fits,Red,311.19419347226614,518.2158469041857,6261.390952643254,0.0357961058616638,1184.057994977632,2022-03-22 21:03:07,799.2550179265343,1983.3130129041665,-8.243478153452303,0.9837293336167932,799.2550179265343,0.6750134041716707,,10.757699999999998,,
211,211,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_002.fits,Red,311.2430665182333,517.1385832560453,6168.453244823877,0.0338809490203857,1200.353000211203,2022-03-22 21:06:30,782.9600126929633,1983.3130129041665,-8.243478153452303,0.9887490691617132,782.9600126929633,0.6522747996257776,,10.757699999999998,,
212,212,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_003.fits,Red,311.6026197987787,516.0993833927519,6205.639252742511,0.0434707999229431,1215.4319752831834,2022-03-22 21:09:22,767.8810376209829,1983.3130129041665,-8.243478153452303,0.9930022433400154,767.8810376209829,0.6317762353109678,,10.757699999999998,,
213,213,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_004.fits,Red,313.1942123906041,515.5783418870093,6147.089781112469,0.040749192237854,1184.1330487957275,2022-03-22 21:12:19,799.1799641084388,1983.3130129041665,-8.243478153452303,0.9973790561780334,799.1799641084388,0.6749072369200496,,10.757699999999998,,
214,214,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_005.fits,Red,313.1262985882024,515.5817470185372,6143.9322787221645,0.043375015258789,1212.2125831053836,2022-03-22 21:15:15,771.1004297987827,1983.3130129041665,-8.243478153452303,0.0017311405390501,771.1004297987827,0.636109903943925,,10.757699999999998,,
215,215,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_006.fits,Red,313.59444799865213,513.477176308021,5639.914059080998,0.032175600528717,1195.92769327512,2022-03-22 21:18:06,787.3853196290463,1983.3130129041665,-8.243478153452303,0.0059595871716737,787.3853196290463,0.6583887337475598,,10.757699999999998,,
216,216,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_007.fits,Red,314.043785107108,514.5105280704553,5582.280184693667,0.0307341814041137,1206.572264367106,2022-03-22 21:20:58,776.7407485370602,1983.3130129041665,-8.243478153452303,0.0102127622812986,776.7407485370602,0.6437581663991678,,10.757699999999998,,
217,217,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_008.fits,Red,314.5869545727787,513.3799876231833,5549.852990558537,0.03925621509552,1220.3249701301693,2022-03-22 21:23:51,762.988042773997,1983.3130129041665,-8.243478153452303,0.0144906640052795,762.988042773997,0.6252334922660894,,10.757699999999998,,
218,218,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_009.fits,Red,314.4908453923106,512.8467547468022,5480.854873891018,0.0361879467964172,1217.618361266037,2022-03-22 21:26:44,765.6946516381292,1983.3130129041665,-8.243478153452303,0.0187685657292604,765.6946516381292,0.6288461770911427,,10.757699999999998,,
219,219,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_010.fits,Red,314.788228728546,513.050757674467,5456.499250464884,0.0369023084640502,1236.888200199519,2022-03-22 21:29:37,746.4248127046474,1983.3130129041665,-8.243478153452303,0.0230464683845639,746.4248127046474,0.6034699114958358,,10.757699999999998,,
220,220,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_011.fits,Red,315.57920081208647,512.5640484917016,5397.926205699705,0.0305623412132263,1201.1566808275566,2022-03-22 21:32:25,782.1563320766097,1983.3130129041665,-8.243478153452303,0.0272007305175066,782.1563320766097,0.65116928087827,,10.757699999999998,,
221,221,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_012.fits,Red,316.582706741841,512.9058822439029,5357.6353545531365,0.0335736870765686,1216.142701912593,2022-03-22 21:35:16,767.1703109915732,1983.3130129041665,-8.243478153452303,0.0314291771501302,767.1703109915732,0.6308226080583028,,10.757699999999998,,
222,222,Sloan Data\RV Uma\2022_03_22\Red\Reduced_RV_Uma_Light_Red_32_secs_013.fits,Red,317.6308375292356,515.7486547827484,5233.002456146707,0.022472858428955,1198.1279800051698,2022-03-22 21:38:11,785.1850328989965,1983.3130129041665,-8.243478153452303,0.0357565348967909,785.1850328989965,0.6553432070717592,,10.757699999999998,,
